

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Belgium",255,"Groundwater produced internally",4154,2017,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,1962,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,1967,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,1972,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,1977,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,1982,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,1987,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,1992,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,1997,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,2002,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,2007,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,2012,0.9,"","",""
"Belgium",255,"Overlap between surface water and groundwater",4156,2017,0.9,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,1962,12.0,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,1967,12.0,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,1972,12.0,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,1977,12.0,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,1982,12.0,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,1987,12.0,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,1992,12.0,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,1997,12.0,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,2002,12.0,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,2007,12.0,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,2012,12.0,"","",""
"Belgium",255,"Total internal renewable water resources (IRWR)",4157,2017,12.0,"","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,1962,1305.0,"K","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,1967,1266.0,"K","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,1972,1243.0,"K","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,1977,1231.0,"K","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,1982,1222.0,"K","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,1987,1216.0,"K","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,1992,1198.0,"K","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,1997,1177.0,"K","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,2002,1158.0,"K","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,2007,1122.0,"K","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,2012,1083.0,"K","",""
"Belgium",255,"Total internal renewable water resources per capita",4158,2017,1050.0,"K","",""
"Belgium",255,"Water resources: total external renewable",4182,1962,6.3,"I","",""
"Belgium",255,"Water resources: total external renewable",4182,1967,6.3,"I","",""
"Belgium",255,"Water resources: total external renewable",4182,1972,6.3,"I","",""
"Belgium",255,"Water resources: total external renewable",4182,1977,6.3,"I","",""
"Belgium",255,"Water resources: total external renewable",4182,1982,6.3,"I","",""
"Belgium",255,"Water resources: total external renewable",4182,1987,6.3,"I","",""
"Belgium",255,"Water resources: total external renewable",4182,1992,6.3,"I","",""
"Belgium",255,"Water resources: total external renewable",4182,1997,6.3,"I","",""
"Belgium",255,"Water resources: total external renewable",4182,2002,6.3,"I","",""
"Belgium",255,"Water resources: total external renewable",4182,2007,6.3,"I","",""
"Belgium",255,"Water resources: total external renewable",4182,2012,6.3,"I","",""
"Belgium",255,"Water resources: total external renewable",4182,2017,6.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,1962,18.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,1967,18.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,1972,18.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,1977,18.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,1982,18.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,1987,18.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,1992,18.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,1997,18.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,2002,18.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,2007,18.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,2012,18.3,"I","",""
"Belgium",255,"Total renewable surface water",4185,2017,18.3,"I","",""
"Belgium",255,"Total renewable groundwater",4187,1962,0.9,"I","",""
"Belgium",255,"Total renewable groundwater",4187,1967,0.9,"I","",""
"Belgium",255,"Total renewable groundwater",4187,1972,0.9,"I","",""
"Belgium",255,"Total renewable groundwater",4187,1977,0.9,"I","",""
"Belgium",255,"Total renewable groundwater",4187,1982,0.9,"I","",""
"Belgium",255,"Total renewable groundwater",4187,1987,0.9,"I","",""
"Belgium",255,"Total renewable groundwater",4187,1992,0.9,"I","",""
"Belgium",255,"Total renewable groundwater",4187,1997,0.9,"I","",""
"Belgium",255,"Total renewable groundwater",4187,2002,0.9,"I","",""
"Belgium",255,"Total renewable groundwater",4187,2007,0.9,"I","",""
"Belgium",255,"Total renewable groundwater",4187,2012,0.9,"I","",""
"Belgium",255,"Total renewable groundwater",4187,2017,0.9,"I","",""
"Belgium",255,"Total renewable water resources per capita",4190,1962,1991.0,"K","",""
"Belgium",255,"Total renewable water resources per capita",4190,1967,1931.0,"K","",""
"Belgium",255,"Total renewable water resources per capita",4190,1972,1896.0,"K","",""
"Belgium",255,"Total renewable water resources per capita",4190,1977,1877.0,"K","",""
"Belgium",255,"Total renewable water resources per capita",4190,1982,1863.0,"K","",""
"Belgium",255,"Total renewable water resources per capita",4190,1987,1854.0,"K","",""
"Belgium",255,"Total renewable water resources per capita",4190,1992,1827.0,"K","",""
"Belgium",255,"Total renewable water resources per capita",4190,1997,1795.0,"K","",""
"Belgium",255,"Total renewable water resources per capita",4190,2002,1766.0,"K","",""
"Belgium",255,"Total renewable water resources per capita",4190,2007,1711.0,"K","",""
"Belgium",255,"Total renewable water resources per capita",4190,2012,1651.0,"K","",""
"Belgium",255,"Total renewable water resources per capita",4190,2017,1601.0,"K","",""
"Belgium",255,"Total dam capacity",4197,1960,0.036,"L","",""
"Belgium",255,"Total dam capacity",4197,1965,0.036,"L","",""
"Belgium",255,"Total dam capacity",4197,1970,0.036,"L","",""
"Belgium",255,"Total dam capacity",4197,1975,0.063,"L","",""
"Belgium",255,"Total dam capacity",4197,1980,0.1443,"L","",""
"Belgium",255,"Total dam capacity",4197,1985,0.1443,"L","",""
"Belgium",255,"Total dam capacity",4197,1990,0.1443,"L","",""
"Belgium",255,"Total dam capacity",4197,1995,0.1443,"L","",""
"Belgium",255,"Total dam capacity",4197,2000,0.1443,"L","",""
"Belgium",255,"Total dam capacity",4197,2005,0.1443,"L","",""
"Belgium",255,"Total dam capacity",4197,2010,0.1443,"L","",""
"Belgium",255,"Total dam capacity",4197,2015,0.1443,"L","",""
"Belgium",255,"Dam capacity per capita",4471,1960,3.916,"K","",""
"Belgium",255,"Dam capacity per capita",4471,1965,3.799,"K","",""
"Belgium",255,"Dam capacity per capita",4471,1970,3.73,"K","",""
"Belgium",255,"Dam capacity per capita",4471,1975,6.46,"K","",""
"Belgium",255,"Dam capacity per capita",4471,1980,14.69,"K","",""
"Belgium",255,"Dam capacity per capita",4471,1985,14.62,"K","",""
"Belgium",255,"Dam capacity per capita",4471,1990,14.41,"K","",""
"Belgium",255,"Dam capacity per capita",4471,1995,14.16,"K","",""
"Belgium",255,"Dam capacity per capita",4471,2000,13.92,"K","",""
"Belgium",255,"Dam capacity per capita",4471,2005,13.49,"K","",""
"Belgium",255,"Dam capacity per capita",4471,2010,13.02,"K","",""
"Belgium",255,"Dam capacity per capita",4471,2015,12.63,"K","",""
"Belgium",255,"Agricultural water withdrawal",4250,1980,0.3612,"","",""
"Belgium",255,"Agricultural water withdrawal",4250,1997,0.016,"E","",""
"Belgium",255,"Agricultural water withdrawal",4250,2002,0.0382,"E","",""
"Belgium",255,"Agricultural water withdrawal",4250,2007,0.0369,"E","",""
"Belgium",255,"Agricultural water withdrawal",4250,2009,0.0402,"E","",""
"Belgium",255,"Industrial water withdrawal",4252,1980,7.676,"","",""
"Belgium",255,"Industrial water withdrawal",4252,1997,6.8,"E","",""
"Belgium",255,"Industrial water withdrawal",4252,2002,5.964,"E","",""
"Belgium",255,"Industrial water withdrawal",4252,2007,5.45,"E","",""
"Belgium",255,"Industrial water withdrawal",4252,2009,5.256,"E","",""
"Belgium",255,"Municipal water withdrawal",4251,1980,0.9933,"","",""
"Belgium",255,"Municipal water withdrawal",4251,1997,0.874,"E","",""
"Belgium",255,"Municipal water withdrawal",4251,2002,0.7358,"E","",""
"Belgium",255,"Municipal water withdrawal",4251,2007,0.7304,"E","",""
"Belgium",255,"Municipal water withdrawal",4251,2009,0.7093,"E","",""
"Belgium",255,"Total water withdrawal",4253,1980,9.03,"","",""
"Belgium",255,"Total water withdrawal",4253,1997,7.69,"E","",""
"Belgium",255,"Total water withdrawal",4253,2002,6.738,"E","",""
"Belgium",255,"Total water withdrawal",4253,2007,6.217,"E","",""
"Belgium",255,"Total water withdrawal",4253,2009,6.005,"E","",""
"Belgium",255,"Total water withdrawal per capita",4257,1980,919.5,"K","",""
"Belgium",255,"Total water withdrawal per capita",4257,1997,754.4,"E","",""
"Belgium",255,"Total water withdrawal per capita",4257,2002,650.1,"E","",""
"Belgium",255,"Total water withdrawal per capita",4257,2007,581.1,"E","",""
"Belgium",255,"Total water withdrawal per capita",4257,2009,541.8,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,1962,10.16,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,1967,10.16,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,1972,10.16,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,1977,10.16,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,1982,10.16,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,1987,10.16,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,1992,10.16,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,1997,10.16,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,2002,10.16,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,2007,10.16,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,2012,10.16,"E","",""
"Belgium",255,"Environmental Flow Requirements",4549,2017,10.16,"E","",""
"Bosnia and Herzegovina",80,"Total population",4104,1992,4239.0,"E","",""
"Bosnia and Herzegovina",80,"Total population",4104,1997,3752.0,"E","",""
"Bosnia and Herzegovina",80,"Total population",4104,2002,3776.0,"E","",""
"Bosnia and Herzegovina",80,"Total population",4104,2007,3774.0,"E","",""
"Bosnia and Herzegovina",80,"Total population",4104,2012,3648.0,"E","",""
"Bosnia and Herzegovina",80,"Total population",4104,2017,3507.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,1992,2604.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,1997,2360.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,2002,2246.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,2007,2259.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,2012,2138.0,"E","",""
"Bosnia and Herzegovina",80,"Rural population",4105,2017,1979.0,"E","",""
"Bosnia and Herzegovina",80,"Urban population",4106,1992,1635.0,"E","",""
"Bosnia and Herzegovina",80,"Urban population",4106,1997,1392.0,"E","",""
"Bosnia and Herzegovina",80,"Urban population",4106,2002,1530.0,"E","",""
"Bosnia and Herzegovina",80,"Urban population",4106,2007,1515.0,"E","",""
"Bosnia and Herzegovina",80,"Urban population",4106,2012,1510.0,"E","",""
"Bosnia and Herzegovina",80,"Urban population",4106,2017,1528.0,"E","",""
"Bosnia and Herzegovina",80,"Population density",4107,1992,82.78,"E","",""
"Bosnia and Herzegovina",80,"Population density",4107,1997,73.27,"E","",""
"Bosnia and Herzegovina",80,"Population density",4107,2002,73.74,"E","",""
"Bosnia and Herzegovina",80,"Population density",4107,2007,73.7,"E","",""
"Bosnia and Herzegovina",80,"Population density",4107,2012,71.24,"E","",""
"Bosnia and Herzegovina",80,"Population density",4107,2017,68.48,"E","",""
"Bosnia and Herzegovina",80,"Gross Domestic Product (GDP)",4112,1997,3.671816504E9,"E","",""
"Bosnia and Herzegovina",80,"Gross Domestic Product (GDP)",4112,2002,6.651226179E9,"E","",""
"Bosnia and Herzegovina",80,"Gross Domestic Product (GDP)",4112,2007,1.5776422673E10,"E","",""
"Bosnia and Herzegovina",80,"Gross Domestic Product (GDP)",4112,2012,1.7207367626E10,"E","",""
"Bosnia and Herzegovina",80,"Gross Domestic Product (GDP)",4112,2015,1.5995392118E10,"E","",""
"Bosnia and Herzegovina",80,"GDP per capita",4458,1997,978.6,"E","",""
"Bosnia and Herzegovina",80,"GDP per capita",4458,2002,1761.0,"E","",""
"Bosnia and Herzegovina",80,"GDP per capita",4458,2007,4180.0,"E","",""
"Bosnia and Herzegovina",80,"GDP per capita",4458,2012,4717.0,"E","",""
"Bosnia and Herzegovina",80,"GDP per capita",4458,2015,4561.0,"E","",""
"Bosnia and Herzegovina",80,"Human Development Index (HDI) [highest = 1]",4111,2012,0.7257,"E","",""
"Bosnia and Herzegovina",80,"Human Development Index (HDI) [highest = 1]",4111,2014,0.7325,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in depth",4151,1992,1028.0,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in depth",4151,1997,1028.0,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in depth",4151,2002,1028.0,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in depth",4151,2007,1028.0,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in depth",4151,2012,1028.0,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in depth",4151,2017,1028.0,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in volume",4150,1992,52.64,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in volume",4150,1997,52.64,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in volume",4150,2002,52.64,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in volume",4150,2007,52.64,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in volume",4150,2012,52.64,"E","",""
"Bosnia and Herzegovina",80,"Long-term average annual precipitation in volume",4150,2017,52.64,"E","",""
"Bosnia and Herzegovina",80,"Surface water produced internally",4155,1992,34.34,"I","",""
"Bosnia and Herzegovina",80,"Surface water produced internally",4155,1997,34.34,"I","",""
"Bosnia and Herzegovina",80,"Surface water produced internally",4155,2002,34.34,"I","",""
"Bosnia and Herzegovina",80,"Surface water produced internally",4155,2007,34.34,"I","",""
"Bosnia and Herzegovina",80,"Surface water produced internally",4155,2012,34.34,"I","",""
"Bosnia and Herzegovina",80,"Surface water produced internally",4155,2017,34.34,"I","",""
"Bosnia and Herzegovina",80,"Groundwater produced internally",4154,1992,11.57,"E","",""
"Bosnia and Herzegovina",80,"Groundwater produced internally",4154,1997,11.57,"E","",""
"Bosnia and Herzegovina",80,"Groundwater produced internally",4154,2002,11.57,"E","",""
