"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Bulgaria","Total internal renewable water resources per capita (m3/inhab/year)",1962,2618.0,"K",,1967,2517.0,"K",,1972,2439.0,"K",,1977,2386.0,"K",,1982,2351.0,"K",,1987,2344.0,"K",,1992,2420.0,"K",,1997,2557.0,"K",,2002,2670.0,"K",,2007,2775.0,"K",,2012,2873.0,"K",,2017,2964.0,"K",
"Bulgaria","Water resources: total external renewable (10^9 m3/year)",1962,0.3,"I",,1967,0.3,"I",,1972,0.3,"I",,1977,0.3,"I",,1982,0.3,"I",,1987,0.3,"I",,1992,0.3,"I",,1997,0.3,"I",,2002,0.3,"I",,2007,0.3,"I",,2012,0.3,"I",,2017,0.3,"I",
"Bulgaria","Total renewable surface water (10^9 m3/year)",1962,20.4,"I",,1967,20.4,"I",,1972,20.4,"I",,1977,20.4,"I",,1982,20.4,"I",,1987,20.4,"I",,1992,20.4,"I",,1997,20.4,"I",,2002,20.4,"I",,2007,20.4,"I",,2012,20.4,"I",,2017,20.4,"I",
"Bulgaria","Total renewable groundwater (10^9 m3/year)",1962,6.4,"I",,1967,6.4,"I",,1972,6.4,"I",,1977,6.4,"I",,1982,6.4,"I",,1987,6.4,"I",,1992,6.4,"I",,1997,6.4,"I",,2002,6.4,"I",,2007,6.4,"I",,2012,6.4,"I",,2017,6.4,"I",
"Bulgaria","Total renewable water resources per capita (m3/inhab/year)",1962,2655.0,"K",,1967,2553.0,"K",,1972,2474.0,"K",,1977,2420.0,"K",,1982,2385.0,"K",,1987,2377.0,"K",,1992,2455.0,"K",,1997,2594.0,"K",,2002,2708.0,"K",,2007,2815.0,"K",,2012,2914.0,"K",,2017,3006.0,"K",
"Bulgaria","Total exploitable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Bulgaria","Total dam capacity (km3)",1960,1.841,"L",,1965,2.323,"L",,1970,3.488,"L",,1975,4.822,"L",,1980,5.601,"L",,1985,5.967,"L",,1990,6.482,"L",,1995,6.518,"L",,2000,6.518,"L",,2005,6.518,"L",,2010,6.518,"L",,2015,6.518,"L",
"Bulgaria","Dam capacity per capita (m3/inhab)",1960,229.5,"K",,1965,278.4,"K",,1970,405.2,"K",,1975,547.8,"K",,1980,627.1,"K",,1985,666.0,"K",,1990,747.1,"K",,1995,793.7,"K",,2000,828.6,"K",,2005,861.4,"K",,2010,891.7,"K",,2015,920.0,"K",
"Bulgaria","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,2.225,"I",,,,"",,2002,0.743,"E",,2006,0.8759,"E",,2012,0.9494,"",,2015,0.8288,"",
"Bulgaria","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,4.852,"E",,,,"",,2002,4.776,"E",,,,"",,2012,3.817,"",,2015,3.901,"",
"Bulgaria","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1988,0.417,"",,,,"",,2002,1.07,"E",,,,"",,2012,0.9483,"",,2015,0.8996,"",
"Bulgaria","Total water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,14.18,"",,1985,14.09,"I",,1990,7.494,"K",,,,"",,2002,6.589,"E",,2007,6.202,"E",,2012,5.715,"E",,2015,5.629,"",
"Bulgaria","Total water withdrawal per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,1980,1588.0,"K",,1985,1573.0,"K",,1990,863.8,"K",,,,"",,2002,837.7,"E",,2007,819.6,"E",,2012,781.8,"E",,2015,794.5,"K",
"Bulgaria","Environmental Flow Requirements (10^9 m3/year)",1962,7.771,"E",,1967,7.771,"E",,1972,7.771,"E",,1977,7.771,"E",,1982,7.771,"E",,1987,7.771,"E",,1992,7.771,"E",,1997,7.771,"E",,2002,7.771,"E",,2007,7.771,"E",,2012,7.771,"E",,2017,7.771,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Cambodia","Total population (1000 inhab)",1962,6029.0,"E",,1967,6685.0,"E",,1972,7300.0,"E",,1977,7194.0,"E",,1982,6918.0,"E",,1987,8196.0,"E",,1992,9622.0,"E",,1997,11296.0,"E",,2002,12635.0,"E",,2007,13677.0,"E",,2012,14777.0,"E",,2017,16005.0,"E",
"Cambodia","Rural population (1000 inhab)",1962,5406.0,"E",,1967,5875.0,"E",,1972,5700.0,"E",,1977,6820.0,"E",,1982,6013.0,"E",,1987,6992.0,"E",,1992,8044.0,"E",,1997,9238.0,"E",,2002,10243.0,"E",,2007,11008.0,"E",,2012,11784.0,"E",,2017,12574.0,"E",
"Cambodia","Urban population (1000 inhab)",1962,622.5,"E",,1967,809.8,"E",,1972,1600.0,"E",,1977,374.1,"E",,1982,904.7,"E",,1987,1204.0,"E",,1992,1578.0,"E",,1997,2058.0,"E",,2002,2392.0,"E",,2007,2669.0,"E",,2012,2993.0,"E",,2017,3431.0,"E",
"Cambodia","Population density (inhab/km2)",1962,33.3,"E",,1967,36.93,"E",,1972,40.32,"E",,1977,39.74,"E",,1982,38.21,"E",,1987,45.27,"E",,1992,53.15,"E",,1997,62.4,"E",,2002,69.79,"E",,2007,75.55,"E",,2012,81.62,"E",,2017,88.41,"E",
"Cambodia","Gross Domestic Product (GDP) (current US$)",1962,6.60000009E8,"E",,1967,9.62857134E8,"E",,1972,5.0554946E8,"E",,1974,5.88443894E8,"E",,,,"",,1987,8.24166656E8,"E",,1992,1.980183168E9,"E",,1997,3.443413389E9,"E",,2002,4.284028138E9,"E",,2007,8.639235842E9,"E",,2012,1.403838345E10,"E",,2015,1.8049954289E10,"E",
"Cambodia","GDP per capita (current US$/inhab)",1962,109.5,"E",,1967,144.0,"E",,1972,69.25,"E",,1974,81.8,"E",,,,"",,1987,100.6,"E",,1992,205.8,"E",,1997,304.8,"E",,2002,339.1,"E",,2007,631.7,"E",,2012,950.0,"E",,2015,1128.0,"E",
"Cambodia","Human Development Index (HDI) [highest = 1] (-)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.3642,"E",,,,"",,2000,0.4186,"E",,,,"",,2012,0.546,"E",,2014,0.5548,"E",
"Cambodia","Long-term average annual precipitation in depth (mm/year)",1962,1904.0,"E",,1967,1904.0,"E",,1972,1904.0,"E",,1977,1904.0,"E",,1982,1904.0,"E",,1987,1904.0,"E",,1992,1904.0,"E",,1997,1904.0,"E",,2002,1904.0,"E",,2007,1904.0,"E",,2012,1904.0,"E",,2017,1904.0,"E",
"Cambodia","Long-term average annual precipitation in volume (10^9 m3/year)",1962,344.7,"E",,1967,344.7,"E",,1972,344.7,"E",,1977,344.7,"E",,1982,344.7,"E",,1987,344.7,"E",,1992,344.7,"E",,1997,344.7,"E",,2002,344.7,"E",,2007,344.7,"E",,2012,344.7,"E",,2017,344.7,"E",
"Cambodia","Surface water produced internally (10^9 m3/year)",1962,116.0,"",,1967,116.0,"",,1972,116.0,"",,1977,116.0,"",,1982,116.0,"",,1987,116.0,"",,1992,116.0,"",,1997,116.0,"",,2002,116.0,"",,2007,116.0,"",,2012,116.0,"",,2017,116.0,"",
"Cambodia","Groundwater produced internally (10^9 m3/year)",1962,17.6,"",,1967,17.6,"",,1972,17.6,"",,1977,17.6,"",,1982,17.6,"",,1987,17.6,"",,1992,17.6,"",,1997,17.6,"",,2002,17.6,"",,2007,17.6,"",,2012,17.6,"",,2017,17.6,"",
"Cambodia","Overlap between surface water and groundwater (10^9 m3/year)",1962,13.0,"",,1967,13.0,"",,1972,13.0,"",,1977,13.0,"",,1982,13.0,"",,1987,13.0,"",,1992,13.0,"",,1997,13.0,"",,2002,13.0,"",,2007,13.0,"",,2012,13.0,"",,2017,13.0,"",
"Cambodia","Total internal renewable water resources (IRWR) (10^9 m3/year)",1962,120.6,"",,1967,120.6,"",,1972,120.6,"",,1977,120.6,"",,1982,120.6,"",,1987,120.6,"",,1992,120.6,"",,1997,120.6,"",,2002,120.6,"",,2007,120.6,"",,2012,120.6,"",,2017,120.6,"",
"Cambodia","Total internal renewable water resources per capita (m3/inhab/year)",1962,20003.0,"K",,1967,18040.0,"K",,1972,16521.0,"K",,1977,16764.0,"K",,1982,17433.0,"K",,1987,14714.0,"K",,1992,12534.0,"K",,1997,10676.0,"K",,2002,9545.0,"K",,2007,8818.0,"K",,2012,8161.0,"K",,2017,7535.0,"K",
"Cambodia","Water resources: total external renewable (10^9 m3/year)",1962,355.5,"I",,1967,355.5,"I",,1972,355.5,"I",,1977,355.5,"I",,1982,355.5,"I",,1987,355.5,"I",,1992,355.5,"I",,1997,355.5,"I",,2002,355.5,"I",,2007,355.5,"I",,2012,355.5,"I",,2017,355.5,"I",
"Cambodia","Total renewable surface water (10^9 m3/year)",1962,471.5,"I",,1967,471.5,"I",,1972,471.5,"I",,1977,471.5,"I",,1982,471.5,"I",,1987,471.5,"I",,1992,471.5,"I",,1997,471.5,"I",,2002,471.5,"I",,2007,471.5,"I",,2012,471.5,"I",,2017,471.5,"I",
"Cambodia","Total renewable groundwater (10^9 m3/year)",1962,17.6,"",,1967,17.6,"",,1972,17.6,"",,1977,17.6,"",,1982,17.6,"",,1987,17.6,"",,1992,17.6,"",,1997,17.6,"",,2002,17.6,"",,2007,17.6,"",,2012,17.6,"",,2017,17.6,"",
"Cambodia","Total renewable water resources per capita (m3/inhab/year)",1962,78968.0,"K",,1967,71219.0,"K",,1972,65219.0,"K",,1977,66180.0,"K",,1982,68820.0,"K",,1987,58089.0,"K",,1992,49480.0,"K",,1997,42148.0,"K",,2002,37681.0,"K",,2007,34810.0,"K",,2012,32219.0,"K",,2017,29747.0,"K",
"Cambodia","Total exploitable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Cambodia","Total dam capacity (km3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Cambodia","Dam capacity per capita (m3/inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Cambodia","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2006,2.053,"",,,,"",,,,"",
"Cambodia","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.0052,"",,,,"",,,,"",,,,"",,2006,0.033,"",,,,"",,,,"",
"Cambodia","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,1987,0.026,"",,,,"",,,,"",,,,"",,2006,0.098,"",,,,"",,,,"",
"Cambodia","Total water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2006,2.184,"",,,,"",,,,"",
"Cambodia","Total water withdrawal per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2006,159.7,"K",,,,"",,,,"",
"Cambodia","Environmental Flow Requirements (10^9 m3/year)",1962,265.4,"E",,1967,265.4,"E",,1972,265.4,"E",,1977,265.4,"E",,1982,265.4,"E",,1987,265.4,"E",,1992,265.4,"E",,1997,265.4,"E",,2002,265.4,"E",,2007,265.4,"E",,2012,265.4,"E",,2017,265.4,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Croatia","Total population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,4733.0,"E",,1997,4532.0,"E",,2002,4396.0,"E",,2007,4362.0,"E",,2012,4297.0,"E",,2017,4189.0,"E",
"Croatia","Rural population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,2125.0,"E",,1997,1993.0,"E",,2002,1923.0,"E",,2007,1879.0,"E",,2012,1796.0,"E",,2017,1670.0,"E",
"Croatia","Urban population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,2608.0,"E",,1997,2539.0,"E",,2002,2473.0,"E",,2007,2483.0,"E",,2012,2501.0,"E",,2017,2519.0,"E",
"Croatia","Population density (inhab/km2)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,83.71,"E",,1997,80.06,"E",,2002,77.75,"E",,2007,77.08,"E",,2012,75.93,"E",,2017,74.02,"E",
"Croatia","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1.0279479681E10,"E",,1997,2.3822087053E10,"E",,2002,2.6878499206E10,"E",,2007,6.0093155533E10,"E",,2012,5.6485301967E10,"E",,2015,4.8732003674E10,"E",
"Croatia","GDP per capita (current US$/inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,2172.0,"E",,1997,5256.0,"E",,2002,6114.0,"E",,2007,13777.0,"E",,2012,13145.0,"E",,2015,11633.0,"E",
"Croatia","Human Development Index (HDI) [highest = 1] (-)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,0.7491,"E",,,,"",,2012,0.8166,"E",,2014,0.8175,"E",
"Croatia","Long-term average annual precipitation in depth (mm/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1113.0,"",,1997,1113.0,"",,2002,1113.0,"",,2007,1113.0,"",,2012,1113.0,"",,2017,1113.0,"",
"Croatia","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,62.93,"K",,1997,63.01,"K",,2002,62.93,"K",,2007,62.98,"K",,2012,62.98,"K",,2017,62.98,"K",
"Croatia","Surface water produced internally (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,27.2,"",,1997,27.2,"",,2002,27.2,"",,2007,27.2,"",,2012,27.2,"",,2017,27.2,"",
"Croatia","Groundwater produced internally (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,11.0,"",,1997,11.0,"",,2002,11.0,"",,2007,11.0,"",,2012,11.0,"",,2017,11.0,"",
"Croatia","Overlap between surface water and groundwater (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,0.5,"",,1997,0.5,"",,2002,0.5,"",,2007,0.5,"",,2012,0.5,"",,2017,0.5,"",
"Croatia","Total internal renewable water resources (IRWR) (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,37.7,"",,1997,37.7,"",,2002,37.7,"",,2007,37.7,"",,2012,37.7,"",,2017,37.7,"",
"Croatia","Total internal renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,7965.0,"K",,1997,8319.0,"K",,2002,8576.0,"K",,2007,8643.0,"K",,2012,8774.0,"K",,2017,9000.0,"K",
"Croatia","Water resources: total external renewable (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,67.8,"I",,1997,67.8,"I",,2002,67.8,"I",,2007,67.8,"I",,2012,67.8,"I",,2017,67.8,"I",
"Croatia","Total renewable surface water (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,95.0,"I",,1997,95.0,"I",,2002,95.0,"I",,2007,95.0,"I",,2012,95.0,"I",,2017,95.0,"I",
"Croatia","Total renewable groundwater (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,11.0,"I",,1997,11.0,"I",,2002,11.0,"I",,2007,11.0,"I",,2012,11.0,"I",,2017,11.0,"I",
"Croatia","Total renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,22290.0,"K",,1997,23279.0,"K",,2002,23999.0,"K",,2007,24186.0,"K",,2012,24552.0,"K",,2017,25185.0,"K",
"Croatia","Total exploitable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Croatia","Total dam capacity (km3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,0.962,"L",,2000,0.962,"L",,2005,0.962,"L",,2010,0.962,"L",,2015,0.962,"L",
"Croatia","Dam capacity per capita (m3/inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1995,212.3,"K",,2000,218.8,"K",,2005,220.5,"K",,2010,223.9,"K",,2015,229.6,"K",
"Croatia","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,0.0059,"",,2007,0.0032,"E",,2010,0.0086,"",,,,"",
"Croatia","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,0.0628,"E",,,,"",,2012,0.1477,"E",,2013,0.126,"E",
"Croatia","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2012,0.513,"E",,2016,0.466,"",
"Croatia","Total water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2012,0.6693,"K",,2013,0.6338,"E",
"Croatia","Total water withdrawal per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2012,155.8,"K",,2013,151.3,"E",
"Croatia","Environmental Flow Requirements (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,60.52,"E",,1997,60.52,"E",,2002,60.52,"E",,2007,60.52,"E",,2012,60.52,"E",,2017,60.52,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Denmark","Total population (1000 inhab)",1962,4649.0,"E",,1967,4832.0,"E",,1972,4991.0,"E",,1977,5097.0,"E",,1982,5123.0,"E",,1987,41047.0,"E",,1992,5172.0,"E",,1997,5278.0,"E",,2002,5373.0,"E",,2007,5470.0,"E",,2012,5611.0,"",,2017,5734.0,"E",
"Denmark","Rural population (1000 inhab)",1962,1158.0,"E",,1967,1056.0,"E",,1972,963.0,"E",,1977,873.0,"E",,1982,819.0,"E",,1987,36720.0,"E",,1992,782.0,"E",,1997,791.0,"E",,2002,796.0,"E",,2007,752.0,"E",,2012,733.0,"K",,2017,712.0,"E",
"Denmark","Urban population (1000 inhab)",1962,3491.0,"E",,1967,3776.0,"E",,1972,4028.0,"E",,1977,4224.0,"E",,1982,4304.0,"E",,1987,4327.0,"E",,1992,4390.0,"E",,1997,4487.0,"E",,2002,4577.0,"E",,2007,4718.0,"E",,2012,4878.0,"E",,2017,5022.0,"E",
"Denmark","Population density (inhab/km2)",1962,107.9,"E",,1967,112.1,"E",,1972,115.8,"E",,1977,118.3,"E",,1982,118.9,"E",,1987,952.6,"E",,1992,120.0,"E",,1997,122.5,"E",,2002,124.7,"E",,2007,126.9,"E",,2012,130.7,"K",,2017,133.6,"E",
"Denmark","Gross Domestic Product (GDP) (current US$)",1962,7.812968114E9,"E",,1967,1.2788479692E10,"E",,1972,2.2966364109E10,"E",,1977,4.9666416195E10,"E",,1982,5.9916301294E10,"E",,1987,1.09E11,"E",,1992,1.53E11,"E",,1997,1.74E11,"E",,2002,1.79E11,"E",,2007,3.2E11,"E",,2012,3.25E11,"E",,2015,2.95E11,"E",
"Denmark","GDP per capita (current US$/inhab)",1962,1681.0,"E",,1967,2647.0,"E",,1972,4602.0,"E",,1977,9744.0,"E",,1982,11696.0,"E",,1987,2655.0,"E",,1992,29582.0,"E",,1997,32967.0,"E",,2002,33315.0,"E",,2007,58501.0,"E",,2012,57922.0,"K",,2015,51448.0,"E",
"Denmark","Human Development Index (HDI) [highest = 1] (-)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.7987,"E",,,,"",,2000,0.8618,"E",,,,"",,2012,0.9211,"E",,2014,0.9233,"E",
"Denmark","Long-term average annual precipitation in depth (mm/year)",1962,703.0,"E",,1967,703.0,"E",,1972,703.0,"E",,1977,703.0,"E",,1982,703.0,"E",,1987,703.0,"E",,1992,703.0,"E",,1997,703.0,"E",,2002,703.0,"E",,2007,703.0,"E",,2012,703.0,"E",,2017,703.0,"E",
"Denmark","Long-term average annual precipitation in volume (10^9 m3/year)",1962,30.29,"E",,1967,30.29,"E",,1972,30.29,"E",,1977,30.29,"E",,1982,30.29,"E",,1987,30.29,"E",,1992,30.29,"E",,1997,30.29,"E",,2002,30.29,"E",,2007,30.29,"E",,2012,30.17,"E",,2017,30.17,"E",
"Denmark","Surface water produced internally (10^9 m3/year)",1962,3.7,"",,1967,3.7,"",,1972,3.7,"",,1977,3.7,"",,1982,3.7,"",,1987,3.7,"",,1992,3.7,"",,1997,3.7,"",,2002,3.7,"",,2007,3.7,"",,2012,3.7,"",,2017,3.7,"",
"Denmark","Groundwater produced internally (10^9 m3/year)",1962,4.3,"",,1967,4.3,"",,1972,4.3,"",,1977,4.3,"",,1982,4.3,"",,1987,4.3,"",,1992,4.3,"",,1997,4.3,"",,2002,4.3,"",,2007,4.3,"",,2012,4.3,"",,2017,4.3,"",
"Denmark","Overlap between surface water and groundwater (10^9 m3/year)",1962,2.0,"",,1967,2.0,"",,1972,2.0,"",,1977,2.0,"",,1982,2.0,"",,1987,2.0,"",,1992,2.0,"",,1997,2.0,"",,2002,2.0,"",,2007,2.0,"",,2012,2.0,"",,2017,2.0,"",
"Denmark","Total internal renewable water resources (IRWR) (10^9 m3/year)",1962,6.0,"",,1967,6.0,"",,1972,6.0,"",,1977,6.0,"",,1982,6.0,"",,1987,6.0,"",,1992,6.0,"",,1997,6.0,"",,2002,6.0,"",,2007,6.0,"",,2012,6.0,"",,2017,6.0,"",
"Denmark","Total internal renewable water resources per capita (m3/inhab/year)",1962,1291.0,"K",,1967,1242.0,"K",,1972,1202.0,"K",,1977,1177.0,"K",,1982,1171.0,"K",,1987,146.2,"K",,1992,1160.0,"K",,1997,1137.0,"K",,2002,1117.0,"K",,2007,1097.0,"K",,2012,1069.0,"",,2017,1046.0,"K",
"Denmark","Water resources: total external renewable (10^9 m3/year)",1962,0.0,"I",,1967,0.0,"I",,1972,0.0,"I",,1977,0.0,"I",,1982,0.0,"I",,1987,0.0,"I",,1992,0.0,"I",,1997,0.0,"I",,2002,0.0,"I",,2007,0.0,"I",,2012,0.0,"I",,2017,0.0,"I",
"Denmark","Total renewable surface water (10^9 m3/year)",1962,3.7,"I",,1967,3.7,"I",,1972,3.7,"I",,1977,3.7,"I",,1982,3.7,"I",,1987,3.7,"I",,1992,3.7,"I",,1997,3.7,"I",,2002,3.7,"I",,2007,3.7,"I",,2012,3.7,"I",,2017,3.7,"I",
"Denmark","Total renewable groundwater (10^9 m3/year)",1962,4.3,"I",,1967,4.3,"I",,1972,4.3,"I",,1977,4.3,"I",,1982,4.3,"I",,1987,4.3,"I",,1992,4.3,"I",,1997,4.3,"I",,2002,4.3,"I",,2007,4.3,"I",,2012,4.3,"I",,2017,4.3,"I",
"Denmark","Total renewable water resources per capita (m3/inhab/year)",1962,1291.0,"K",,1967,1242.0,"K",,1972,1202.0,"K",,1977,1177.0,"K",,1982,1171.0,"K",,1987,146.2,"K",,1992,1160.0,"K",,1997,1137.0,"K",,2002,1117.0,"K",,2007,1097.0,"K",,2012,1069.0,"I",,2017,1046.0,"K",
"Denmark","Total exploitable water resources (10^9 m3/year)",1962,2.0,"",,1967,2.0,"",,1972,2.0,"",,1977,2.0,"",,1982,2.0,"",,1987,2.0,"",,1992,2.0,"",,1997,2.0,"",,2002,2.0,"",,2007,2.0,"",,2012,2.0,"",,,,"",
"Denmark","Total dam capacity (km3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Denmark","Dam capacity per capita (m3/inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Denmark","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.18,"E",,1975,0.46,"E",,1980,0.46,"E",,1985,0.7,"E",,1990,0.465,"E",,1997,0.369,"E",,2002,0.1652,"E",,2007,0.1175,"E",,2012,0.164,"E",,,,"",
"Denmark","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.08,"E",,1975,0.045,"E",,1980,0.045,"E",,1985,0.33,"E",,1990,0.225,"E",,,,"",,2002,0.0619,"E",,2007,0.0423,"E",,2012,0.128,"E",,,,"",
"Denmark","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.46,"E",,1975,0.7,"E",,1980,0.7,"E",,1985,0.6746,"E",,1990,0.571,"E",,,,"",,2002,0.4408,"E",,2007,0.411,"E",,2012,0.36,"E",,,,"",
"Denmark","Total water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.72,"E",,1975,1.205,"E",,1980,1.205,"E",,1985,1.705,"E",,1990,1.261,"E",,1997,0.9325,"E",,2002,0.6679,"E",,2007,0.5708,"E",,2012,0.652,"E",,,,"",
"Denmark","Total water withdrawal per capita (m3/inhab/year)",,,"",,,,"",,1970,144.3,"E",,1975,236.4,"E",,1980,235.2,"E",,1985,41.54,"E",,1990,243.8,"E",,1997,176.7,"E",,2002,124.3,"E",,2007,104.4,"E",,2012,116.2,"K",,,,"",
"Denmark","Environmental Flow Requirements (10^9 m3/year)",1962,2.302,"E",,1967,2.302,"E",,1972,2.302,"E",,1977,2.302,"E",,1982,2.302,"E",,1987,2.302,"E",,1992,2.302,"E",,1997,2.302,"E",,2002,2.302,"E",,2007,2.302,"E",,2012,2.302,"E",,2017,2.302,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Finland","Total population (1000 inhab)",1962,4499.0,"E",,1967,4589.0,"E",,1972,4651.0,"E",,1977,4747.0,"E",,1982,4835.0,"E",,1987,4946.0,"E",,1992,5045.0,"E",,1997,5152.0,"E",,2002,5213.0,"E",,2007,5298.0,"E",,2012,5413.0,"E",,2017,5523.0,"E",
"Finland","Rural population (1000 inhab)",1962,1930.0,"E",,1967,1779.0,"E",,1972,1615.0,"E",,1977,1457.0,"E",,1982,1294.0,"E",,1987,1130.0,"E",,1992,1011.0,"E",,1997,964.0,"E",,2002,923.0,"E",,2007,897.0,"E",,2012,880.0,"E",,2017,881.0,"E",
"Finland","Urban population (1000 inhab)",1962,2569.0,"E",,1967,2810.0,"E",,1972,3036.0,"E",,1977,3290.0,"E",,1982,3541.0,"E",,1987,3816.0,"E",,1992,4034.0,"E",,1997,4188.0,"E",,2002,4290.0,"E",,2007,4401.0,"E",,2012,4533.0,"E",,2017,4642.0,"E",
