"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Total area of the country (excl. coastal waters) (1000 ha)","Iran (Islamic Republic of)",1962,174515.0,"E",,1967,174515.0,"E",,1972,174515.0,"E",,1977,174515.0,"E",,1982,174515.0,"E",,1987,174515.0,"E",,1992,174515.0,"E",,1997,174515.0,"E",,2002,174515.0,"E",,2007,174515.0,"E",,2012,174515.0,"E",,2016,174515.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Iraq",1962,43832.0,"E",,1967,43832.0,"E",,1972,43832.0,"E",,1977,43832.0,"E",,1982,43832.0,"E",,1987,43832.0,"E",,1992,43832.0,"E",,1997,43832.0,"E",,2002,43832.0,"E",,2007,43832.0,"E",,2012,43524.0,"E",,2016,43505.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Ireland",1962,7028.0,"E",,1967,7028.0,"E",,1972,7028.0,"E",,1977,7028.0,"E",,1982,7028.0,"E",,1987,7028.0,"E",,1992,7028.0,"E",,1997,7028.0,"E",,2002,7028.0,"E",,2007,7028.0,"E",,2012,7028.0,"E",,2016,7028.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Israel",1962,2207.0,"E",,1967,2207.0,"E",,1972,2207.0,"E",,1977,2207.0,"E",,1982,2207.0,"E",,1987,2207.0,"E",,1992,2207.0,"E",,1997,2207.0,"E",,2002,2207.0,"E",,2007,2207.0,"E",,2012,2207.0,"E",,2016,2207.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Italy",1962,30134.0,"E",,1967,30134.0,"E",,1972,30134.0,"E",,1977,30134.0,"E",,1982,30134.0,"E",,1987,30134.0,"E",,1992,30134.0,"E",,1997,30134.0,"E",,2002,30134.0,"E",,2007,30134.0,"E",,2012,30134.0,"E",,2016,30134.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Jamaica",1962,1099.0,"E",,1967,1099.0,"E",,1972,1099.0,"E",,1977,1099.0,"E",,1982,1099.0,"E",,1987,1099.0,"E",,1992,1099.0,"E",,1997,1099.0,"E",,2002,1099.0,"E",,2007,1099.0,"E",,2012,1099.0,"E",,2016,1099.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Japan",1962,37780.0,"E",,1967,37780.0,"E",,1972,37780.0,"E",,1977,37780.0,"E",,1982,37780.0,"E",,1987,37780.0,"E",,1992,37780.0,"E",,1997,37780.0,"E",,2002,37789.0,"E",,2007,37793.0,"E",,2012,37796.0,"E",,2016,37797.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Jordan",1962,8878.0,"E",,1967,8878.0,"E",,1972,8878.0,"E",,1977,8878.0,"E",,1982,8878.0,"E",,1987,8878.0,"E",,1992,8878.0,"E",,1997,8878.0,"E",,2002,8878.0,"E",,2007,8878.0,"E",,2012,8932.0,"E",,2016,8932.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Kazakhstan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,272490.0,"E",,1997,272490.0,"E",,2002,272490.0,"E",,2007,272490.0,"E",,2012,272490.0,"E",,2016,272490.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Kenya",1962,58037.0,"E",,1967,58037.0,"E",,1972,58037.0,"E",,1977,58037.0,"E",,1982,58037.0,"E",,1987,58037.0,"E",,1992,58037.0,"E",,1997,58037.0,"E",,2002,58037.0,"E",,2007,58037.0,"E",,2012,58037.0,"E",,2016,58037.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Kiribati",1962,81.0,"E",,1967,81.0,"E",,1972,81.0,"E",,1977,81.0,"E",,1982,81.0,"E",,1987,81.0,"E",,1992,81.0,"E",,1997,81.0,"E",,2002,81.0,"E",,2007,81.0,"E",,2012,81.0,"E",,2016,81.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Kuwait",1962,1782.0,"E",,1967,1782.0,"E",,1972,1782.0,"E",,1977,1782.0,"E",,1982,1782.0,"E",,1987,1782.0,"E",,1992,1782.0,"E",,1997,1782.0,"E",,2002,1782.0,"E",,2007,1782.0,"E",,2012,1782.0,"E",,2016,1782.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Kyrgyzstan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,19995.0,"E",,1997,19995.0,"E",,2002,19995.0,"E",,2007,19995.0,"E",,2012,19995.0,"E",,2016,19995.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Lao People's Democratic Republic",1962,23680.0,"E",,1967,23680.0,"E",,1972,23680.0,"E",,1977,23680.0,"E",,1982,23680.0,"E",,1987,23680.0,"E",,1992,23680.0,"E",,1997,23680.0,"E",,2002,23680.0,"E",,2007,23680.0,"E",,2012,23680.0,"E",,2016,23680.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Latvia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,6456.0,"E",,1997,6456.0,"E",,2002,6456.0,"E",,2007,6456.0,"E",,2012,6448.0,"E",,2016,6449.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Lebanon",1962,1045.0,"E",,1967,1045.0,"E",,1972,1045.0,"E",,1977,1045.0,"E",,1982,1045.0,"E",,1987,1045.0,"E",,1992,1045.0,"E",,1997,1045.0,"E",,2002,1045.0,"E",,2007,1045.0,"E",,2012,1045.0,"E",,2016,1045.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Lesotho",1962,3036.0,"E",,1967,3036.0,"E",,1972,3036.0,"E",,1977,3036.0,"E",,1982,3036.0,"E",,1987,3036.0,"E",,1992,3036.0,"E",,1997,3036.0,"E",,2002,3036.0,"E",,2007,3036.0,"E",,2012,3036.0,"E",,2016,3036.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Liberia",1962,11137.0,"E",,1967,11137.0,"E",,1972,11137.0,"E",,1977,11137.0,"E",,1982,11137.0,"E",,1987,11137.0,"E",,1992,11137.0,"E",,1997,11137.0,"E",,2002,11137.0,"E",,2007,11137.0,"E",,2012,11137.0,"E",,2016,11137.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Libya",1962,175954.0,"E",,1967,175954.0,"E",,1972,175954.0,"E",,1977,175954.0,"E",,1982,175954.0,"E",,1987,175954.0,"E",,1992,175954.0,"E",,1997,175954.0,"E",,2002,175954.0,"E",,2007,175954.0,"E",,2012,175954.0,"E",,2016,175954.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Liechtenstein",1962,16.0,"E",,1967,16.0,"E",,1972,16.0,"E",,1977,16.0,"E",,1982,16.0,"E",,1987,16.0,"E",,1992,16.0,"E",,1997,16.0,"E",,2002,16.0,"E",,2007,16.0,"E",,2012,16.0,"E",,2016,16.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Lithuania",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,6530.0,"E",,1997,6530.0,"E",,2002,6530.0,"E",,2007,6530.0,"E",,2012,6530.0,"E",,2016,6529.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Luxembourg",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2002,259.0,"E",,2007,259.0,"E",,2012,259.0,"E",,2016,259.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Madagascar",1962,58704.0,"E",,1967,58704.0,"E",,1972,58704.0,"E",,1977,58704.0,"E",,1982,58704.0,"E",,1987,58704.0,"E",,1992,58704.0,"E",,1997,58704.0,"E",,2002,58704.0,"E",,2007,58704.0,"E",,2012,58730.0,"E",,2016,58730.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Malawi",1962,11848.0,"E",,1967,11848.0,"E",,1972,11848.0,"E",,1977,11848.0,"E",,1982,11848.0,"E",,1987,11848.0,"E",,1992,11848.0,"E",,1997,11848.0,"E",,2002,11848.0,"E",,2007,11848.0,"E",,2012,11848.0,"E",,2016,11848.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Malaysia",1962,33080.0,"E",,1967,33080.0,"E",,1972,33080.0,"E",,1977,33080.0,"E",,1982,33080.0,"E",,1987,33080.0,"E",,1992,33080.0,"E",,1997,33080.0,"E",,2002,33080.0,"E",,2007,33080.0,"E",,2012,33080.0,"E",,2016,33034.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Maldives",1962,30.0,"E",,1967,30.0,"E",,1972,30.0,"E",,1977,30.0,"E",,1982,30.0,"E",,1987,30.0,"E",,1992,30.0,"E",,1997,30.0,"E",,2002,30.0,"E",,2007,30.0,"E",,2012,30.0,"E",,2016,30.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Mali",1962,124019.0,"E",,1967,124019.0,"E",,1972,124019.0,"E",,1977,124019.0,"E",,1982,124019.0,"E",,1987,124019.0,"E",,1992,124019.0,"E",,1997,124019.0,"E",,2002,124019.0,"E",,2007,124019.0,"E",,2012,124019.0,"E",,2016,124019.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Malta",1962,32.0,"E",,1967,32.0,"E",,1972,32.0,"E",,1977,32.0,"E",,1982,32.0,"E",,1987,32.0,"E",,1992,32.0,"E",,1997,32.0,"E",,2002,32.0,"E",,2007,32.0,"E",,2012,32.0,"E",,2016,32.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Marshall Islands",1962,18.0,"E",,1967,18.0,"E",,1972,18.0,"E",,1977,18.0,"E",,1982,18.0,"E",,1987,18.0,"E",,1992,18.0,"E",,1997,18.0,"E",,2002,18.0,"E",,2007,18.0,"E",,2012,18.0,"E",,2016,18.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Mauritania",1962,103070.0,"E",,1967,103070.0,"E",,1972,103070.0,"E",,1977,103070.0,"E",,1982,103070.0,"E",,1987,103070.0,"E",,1992,103070.0,"E",,1997,103070.0,"E",,2002,103070.0,"E",,2007,103070.0,"E",,2012,103070.0,"E",,2016,103070.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Mauritius",1962,204.0,"E",,1967,204.0,"E",,1972,204.0,"E",,1977,204.0,"E",,1982,204.0,"E",,1987,204.0,"E",,1992,204.0,"E",,1997,204.0,"E",,2002,204.0,"E",,2007,204.0,"E",,2012,204.0,"E",,2016,204.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Mexico",1962,196438.0,"E",,1967,196438.0,"E",,1972,196438.0,"E",,1977,196438.0,"E",,1982,196438.0,"E",,1987,196438.0,"E",,1992,196438.0,"E",,1997,196438.0,"E",,2002,196438.0,"E",,2007,196438.0,"E",,2012,196438.0,"E",,2016,196438.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Micronesia (Federated States of)",1962,70.0,"E",,1967,70.0,"E",,1972,70.0,"E",,1977,70.0,"E",,1982,70.0,"E",,1987,70.0,"E",,1992,70.0,"E",,1997,70.0,"E",,2002,70.0,"E",,2007,70.0,"E",,2012,70.0,"E",,2016,70.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Monaco",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Total area of the country (excl. coastal waters) (1000 ha)","Mongolia",1962,156412.0,"E",,1967,156412.0,"E",,1972,156412.0,"E",,1977,156412.0,"E",,1982,156412.0,"E",,1987,156412.0,"E",,1992,156412.0,"E",,1997,156412.0,"E",,2002,156412.0,"E",,2007,156412.0,"E",,2012,156412.0,"E",,2016,156412.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Montenegro",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2007,1381.0,"E",,2012,1381.0,"E",,2016,1381.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Morocco",1962,44655.0,"E",,1967,44655.0,"E",,1972,44655.0,"E",,1977,44655.0,"E",,1982,44655.0,"E",,1987,44655.0,"E",,1992,44655.0,"E",,1997,44655.0,"E",,2002,44655.0,"E",,2007,44655.0,"E",,2012,44655.0,"E",,2016,44655.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Mozambique",1962,79938.0,"E",,1967,79938.0,"E",,1972,79938.0,"E",,1977,79938.0,"E",,1982,79938.0,"E",,1987,79938.0,"E",,1992,79938.0,"E",,1997,79938.0,"E",,2002,79938.0,"E",,2007,79938.0,"E",,2012,79938.0,"E",,2016,78638.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Myanmar",1962,67659.0,"E",,1967,67659.0,"E",,1972,67659.0,"E",,1977,67659.0,"E",,1982,67659.0,"E",,1987,67659.0,"E",,1992,67659.0,"E",,1997,67659.0,"E",,2002,67659.0,"E",,2007,67659.0,"E",,2012,67659.0,"E",,2016,67659.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Namibia",1962,82429.0,"E",,1967,82429.0,"E",,1972,82429.0,"E",,1977,82429.0,"E",,1982,82429.0,"E",,1987,82429.0,"E",,1992,82429.0,"E",,1997,82429.0,"E",,2002,82429.0,"E",,2007,82429.0,"E",,2012,82429.0,"E",,2016,82429.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Nauru",1962,2.0,"E",,1967,2.0,"E",,1972,2.0,"E",,1977,2.0,"E",,1982,2.0,"E",,1987,2.0,"E",,1992,2.0,"E",,1997,2.0,"E",,2002,2.0,"E",,2007,2.0,"E",,2012,2.0,"E",,2016,2.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Nepal",1962,14718.0,"E",,1967,14718.0,"E",,1972,14718.0,"E",,1977,14718.0,"E",,1982,14718.0,"E",,1987,14718.0,"E",,1992,14718.0,"E",,1997,14718.0,"E",,2002,14718.0,"E",,2007,14718.0,"E",,2012,14718.0,"E",,2016,14718.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Netherlands",1962,4153.0,"E",,1967,4153.0,"E",,1972,4153.0,"E",,1977,4153.0,"E",,1982,4153.0,"E",,1987,4153.0,"E",,1992,4153.0,"E",,1997,4153.0,"E",,2002,4153.0,"E",,2007,4154.0,"E",,2012,4154.0,"E",,2016,4154.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","New Zealand",1962,26771.0,"E",,1967,26771.0,"E",,1972,26771.0,"E",,1977,26771.0,"E",,1982,26771.0,"E",,1987,26771.0,"E",,1992,26771.0,"E",,1997,26771.0,"E",,2002,26771.0,"E",,2007,26771.0,"E",,2012,26771.0,"E",,2016,26771.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Nicaragua",1962,13037.0,"E",,1967,13037.0,"E",,1972,13037.0,"E",,1977,13037.0,"E",,1982,13037.0,"E",,1987,13037.0,"E",,1992,13037.0,"E",,1997,13037.0,"E",,2002,13037.0,"E",,2007,13037.0,"E",,2012,13037.0,"E",,2016,13037.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Niger",1962,126700.0,"E",,1967,126700.0,"E",,1972,126700.0,"E",,1977,126700.0,"E",,1982,126700.0,"E",,1987,126700.0,"E",,1992,126700.0,"E",,1997,126700.0,"E",,2002,126700.0,"E",,2007,126700.0,"E",,2012,126700.0,"E",,2016,126700.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Nigeria",1962,92377.0,"E",,1967,92377.0,"E",,1972,92377.0,"E",,1977,92377.0,"E",,1982,92377.0,"E",,1987,92377.0,"E",,1992,92377.0,"E",,1997,92377.0,"E",,2002,92377.0,"E",,2007,92377.0,"E",,2012,92377.0,"E",,2016,92377.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Niue",1962,26.0,"E",,1967,26.0,"E",,1972,26.0,"E",,1977,26.0,"E",,1982,26.0,"E",,1987,26.0,"E",,1992,26.0,"E",,1997,26.0,"E",,2002,26.0,"E",,2007,26.0,"E",,2012,26.0,"E",,2016,26.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","North Macedonia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,2571.0,"E",,1997,2571.0,"E",,2002,2571.0,"E",,2007,2571.0,"E",,2012,2571.0,"E",,2016,2571.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Norway",1962,38518.0,"E",,1967,38518.0,"E",,1972,38518.0,"E",,1977,38518.0,"E",,1982,38518.0,"E",,1987,38518.0,"E",,1992,38518.0,"E",,1997,38518.0,"E",,2002,38518.0,"E",,2007,38518.0,"E",,2012,38518.0,"E",,2016,62522.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Occupied Palestinian Territory",1962,602.0,"E",,1967,602.0,"E",,1972,602.0,"E",,1977,602.0,"E",,1982,602.0,"E",,1987,602.0,"E",,1992,602.0,"E",,1997,602.0,"E",,2002,602.0,"E",,2007,602.0,"E",,2012,602.0,"E",,2016,602.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Oman",1962,30950.0,"E",,1967,30950.0,"E",,1972,30950.0,"E",,1977,30950.0,"E",,1982,30950.0,"E",,1987,30950.0,"E",,1992,30950.0,"E",,1997,30950.0,"E",,2002,30950.0,"E",,2007,30950.0,"E",,2012,30950.0,"E",,2016,30950.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Pakistan",1962,79610.0,"E",,1967,79610.0,"E",,1972,79610.0,"E",,1977,79610.0,"E",,1982,79610.0,"E",,1987,79610.0,"E",,1992,79610.0,"E",,1997,79610.0,"E",,2002,79610.0,"E",,2007,79610.0,"E",,2012,79610.0,"E",,2016,79610.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Palau",1962,46.0,"E",,1967,46.0,"E",,1972,46.0,"E",,1977,46.0,"E",,1982,46.0,"E",,1987,46.0,"E",,1992,46.0,"E",,1997,46.0,"E",,2002,46.0,"E",,2007,46.0,"E",,2012,46.0,"E",,2016,46.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Panama",1962,7542.0,"E",,1967,7542.0,"E",,1972,7542.0,"E",,1977,7542.0,"E",,1982,7542.0,"E",,1987,7542.0,"E",,1992,7542.0,"E",,1997,7542.0,"E",,2002,7542.0,"E",,2007,7542.0,"E",,2012,7542.0,"E",,2016,7542.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Papua New Guinea",1962,46284.0,"E",,1967,46284.0,"E",,1972,46284.0,"E",,1977,46284.0,"E",,1982,46284.0,"E",,1987,46284.0,"E",,1992,46284.0,"E",,1997,46284.0,"E",,2002,46284.0,"E",,2007,46284.0,"E",,2012,46284.0,"E",,2016,46284.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Paraguay",1962,40675.0,"E",,1967,40675.0,"E",,1972,40675.0,"E",,1977,40675.0,"E",,1982,40675.0,"E",,1987,40675.0,"E",,1992,40675.0,"E",,1997,40675.0,"E",,2002,40675.0,"E",,2007,40675.0,"E",,2012,40675.0,"E",,2016,40675.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Peru",1962,128522.0,"E",,1967,128522.0,"E",,1972,128522.0,"E",,1977,128522.0,"E",,1982,128522.0,"E",,1987,128522.0,"E",,1992,128522.0,"E",,1997,128522.0,"E",,2002,128522.0,"E",,2007,128522.0,"E",,2012,128522.0,"E",,2016,128522.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Philippines",1962,30000.0,"E",,1967,30000.0,"E",,1972,30000.0,"E",,1977,30000.0,"E",,1982,30000.0,"E",,1987,30000.0,"E",,1992,30000.0,"E",,1997,30000.0,"E",,2002,30000.0,"E",,2007,30000.0,"E",,2012,30000.0,"E",,2016,30000.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Poland",1962,31269.0,"E",,1967,31269.0,"E",,1972,31269.0,"E",,1977,31269.0,"E",,1982,31269.0,"E",,1987,31269.0,"E",,1992,31269.0,"E",,1997,31269.0,"E",,2002,31269.0,"E",,2007,31268.0,"E",,2012,31268.0,"E",,2016,31268.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Portugal",1962,9212.0,"E",,1967,9212.0,"E",,1972,9212.0,"E",,1977,9212.0,"E",,1982,9212.0,"E",,1987,9212.0,"E",,1992,9212.0,"E",,1997,9212.0,"E",,2002,9212.0,"E",,2007,9209.0,"E",,2012,9221.0,"E",,2016,9223.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Puerto Rico",1962,887.0,"E",,1967,887.0,"E",,1972,887.0,"E",,1977,887.0,"E",,1982,887.0,"E",,1987,887.0,"E",,1992,887.0,"E",,1997,887.0,"E",,2002,887.0,"E",,2007,887.0,"E",,2012,887.0,"E",,2016,887.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Qatar",1962,1161.0,"E",,1967,1161.0,"E",,1972,1161.0,"E",,1977,1161.0,"E",,1982,1161.0,"E",,1987,1161.0,"E",,1992,1161.0,"E",,1997,1161.0,"E",,2002,1161.0,"E",,2007,1161.0,"E",,2012,1161.0,"E",,2016,1161.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Republic of Korea",1962,9926.0,"E",,1967,9926.0,"E",,1972,9926.0,"E",,1977,9926.0,"E",,1982,9926.0,"E",,1987,9926.0,"E",,1992,9926.0,"E",,1997,9926.0,"E",,2002,9959.0,"E",,2007,9972.0,"E",,2012,10015.0,"E",,2016,10034.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Republic of Moldova",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,3376.0,"E",,1997,3384.0,"E",,2002,3384.0,"E",,2007,3385.0,"E",,2012,3385.0,"E",,2016,3385.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Romania",1962,23839.0,"E",,1967,23839.0,"E",,1972,23839.0,"E",,1977,23839.0,"E",,1982,23839.0,"E",,1987,23839.0,"E",,1992,23839.0,"E",,1997,23839.0,"E",,2002,23839.0,"E",,2007,23839.0,"E",,2012,23839.0,"E",,2016,23840.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Russian Federation",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1709824.0,"E",,1997,1709824.0,"E",,2002,1709824.0,"E",,2007,1709824.0,"E",,2012,1709825.0,"E",,2016,1709825.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Rwanda",1962,2634.0,"E",,1967,2634.0,"E",,1972,2634.0,"E",,1977,2634.0,"E",,1982,2634.0,"E",,1987,2634.0,"E",,1992,2634.0,"E",,1997,2634.0,"E",,2002,2634.0,"E",,2007,2634.0,"E",,2012,2634.0,"E",,2016,2634.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Saint Kitts and Nevis",1962,35.0,"E",,1967,35.0,"E",,1972,35.0,"E",,1977,35.0,"E",,1982,26.0,"E",,1987,26.0,"E",,1992,26.0,"E",,1997,26.0,"E",,2002,26.0,"E",,2007,26.0,"E",,2012,26.0,"E",,2016,26.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Saint Lucia",1962,62.0,"E",,1967,62.0,"E",,1972,62.0,"E",,1977,62.0,"E",,1982,62.0,"E",,1987,62.0,"E",,1992,62.0,"E",,1997,62.0,"E",,2002,62.0,"E",,2007,62.0,"E",,2012,62.0,"E",,2016,62.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Saint Vincent and the Grenadines",1962,39.0,"E",,1967,39.0,"E",,1972,39.0,"E",,1977,39.0,"E",,1982,39.0,"E",,1987,39.0,"E",,1992,39.0,"E",,1997,39.0,"E",,2002,39.0,"E",,2007,39.0,"E",,2012,39.0,"E",,2016,39.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Samoa",1962,284.0,"E",,1967,284.0,"E",,1972,284.0,"E",,1977,284.0,"E",,1982,284.0,"E",,1987,284.0,"E",,1992,284.0,"E",,1997,284.0,"E",,2002,284.0,"E",,2007,284.0,"E",,2012,284.0,"E",,2016,284.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","San Marino",1962,6.0,"E",,1967,6.0,"E",,1972,6.0,"E",,1977,6.0,"E",,1982,6.0,"E",,1987,6.0,"E",,1992,6.0,"E",,1997,6.0,"E",,2002,6.0,"E",,2007,6.0,"E",,2012,6.0,"E",,2016,6.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Sao Tome and Principe",1962,96.0,"E",,1967,96.0,"E",,1972,96.0,"E",,1977,96.0,"E",,1982,96.0,"E",,1987,96.0,"E",,1992,96.0,"E",,1997,96.0,"E",,2002,96.0,"E",,2007,96.0,"E",,2012,96.0,"E",,2016,96.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Saudi Arabia",1962,214969.0,"E",,1967,214969.0,"E",,1972,214969.0,"E",,1977,214969.0,"E",,1982,214969.0,"E",,1987,214969.0,"E",,1992,214969.0,"E",,1997,214969.0,"E",,2002,214969.0,"E",,2007,214969.0,"E",,2012,214969.0,"E",,2016,214969.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Senegal",1962,19671.0,"E",,1967,19671.0,"E",,1972,19671.0,"E",,1977,19671.0,"E",,1982,19671.0,"E",,1987,19671.0,"E",,1992,19671.0,"E",,1997,19671.0,"E",,2002,19671.0,"E",,2007,19671.0,"E",,2012,19671.0,"E",,2016,19671.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Serbia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2007,8836.0,"E",,2012,8836.0,"E",,2016,8836.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Seychelles",1962,46.0,"E",,1967,46.0,"E",,1972,46.0,"E",,1977,46.0,"E",,1982,46.0,"E",,1987,46.0,"E",,1992,46.0,"E",,1997,46.0,"E",,2002,46.0,"E",,2007,46.0,"E",,2012,46.0,"E",,2016,46.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Sierra Leone",1962,7230.0,"E",,1967,7230.0,"E",,1972,7230.0,"E",,1977,7230.0,"E",,1982,7230.0,"E",,1987,7230.0,"E",,1992,7230.0,"E",,1997,7230.0,"E",,2002,7230.0,"E",,2007,7230.0,"E",,2012,7230.0,"E",,2016,7230.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Singapore",1962,68.0,"E",,1967,68.0,"E",,1972,68.0,"E",,1977,68.0,"E",,1982,68.0,"E",,1987,68.0,"E",,1992,68.0,"E",,1997,68.0,"E",,2002,68.5,"E",,2007,70.5,"E",,2012,71.6,"E",,2016,71.9,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Slovakia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,4903.0,"E",,2002,4903.0,"E",,2007,4903.0,"E",,2012,4904.0,"E",,2016,4903.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Slovenia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,2027.0,"E",,1997,2027.0,"E",,2002,2027.0,"E",,2007,2027.0,"E",,2012,2027.0,"E",,2016,2068.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Solomon Islands",1962,2890.0,"E",,1967,2890.0,"E",,1972,2890.0,"E",,1977,2890.0,"E",,1982,2890.0,"E",,1987,2890.0,"E",,1992,2890.0,"E",,1997,2890.0,"E",,2002,2890.0,"E",,2007,2890.0,"E",,2012,2890.0,"E",,2016,2890.0,"E",
"Total area of the country (excl. coastal waters) (1000 ha)","Somalia",1962,63766.0,"E",,1967,63766.0,"E",,1972,63766.0,"E",,1977,63766.0,"E",,1982,63766.0,"E",,1987,63766.0,"E",,1992,63766.0,"E",,1997,63766.0,"E",,2002,63766.0,"E",,2007,63766.0,"E",,2012,63766.0,"E",,2016,63766.0,"E",
